,linha,origem,destino,paradas,preco,mes_voo,dia_voo,hora_partida,min_partida,horas_total_duracao,hora_chegada,min_chegada
8735,Air India,Delhi,Cochin,0,7931,3,3,14,10,3.0,17,10
8736,Jet Airways,Kolkata,Banglore,1,9663,5,18,18,55,14.416666666666666,9,20
8737,Jet Airways,Delhi,Cochin,2,10368,1,6,9,40,9.333333333333334,19,0
8738,Air India,Kolkata,Banglore,2,10151,5,18,12,0,9.833333333333334,21,50
8739,SpiceJet,Chennai,Kolkata,0,3543,5,27,17,45,2.3333333333333335,20,5
8740,Multiple carriers,Delhi,Cochin,1,7530,1,6,19,0,6.5,1,30
8741,Multiple carriers,Delhi,Cochin,1,6805,9,5,14,55,7.583333333333333,22,30
8742,GoAir,Banglore,Delhi,0,3419,6,18,7,45,2.9166666666666665,10,40
8743,Air Asia,Banglore,Delhi,0,7120,9,6,23,55,2.8333333333333335,2,45
8744,Jet Airways,Kolkata,Banglore,1,14151,5,21,17,0,17.916666666666668,10,55
8745,Air India,Mumbai,Hyderabad,0,3100,6,21,6,20,1.3333333333333333,7,40
8746,Jet Airways,Kolkata,Banglore,1,12121,5,24,17,0,21.416666666666668,14,25
8747,SpiceJet,Mumbai,Hyderabad,0,2017,6,5,5,45,1.5,7,15
8748,SpiceJet,Mumbai,Hyderabad,0,2647,6,15,5,45,1.5,7,15
8749,IndiGo,Delhi,Cochin,1,6147,12,6,17,5,5.333333333333333,22,25
8750,Jet Airways,Delhi,Cochin,2,14237,1,6,18,25,10.0,4,25
8751,Jet Airways,Kolkata,Banglore,1,13044,12,6,21,10,12.166666666666666,9,20
8752,Jet Airways,Delhi,Cochin,1,15554,5,18,2,15,16.75,19,0
8753,SpiceJet,Banglore,Delhi,0,4423,9,4,9,30,2.8333333333333335,12,20
8754,Air India,Delhi,Cochin,1,8372,6,6,21,0,10.666666666666666,7,40
8755,Jet Airways,Kolkata,Banglore,1,10844,5,18,20,0,27.583333333333332,23,35
8756,Vistara,Kolkata,Banglore,1,9555,5,18,17,0,25.833333333333332,18,50
8757,Air India,Delhi,Cochin,2,8839,5,15,17,15,16.166666666666668,9,25
8758,Air India,Kolkata,Banglore,2,10151,6,5,12,0,30.5,18,30
8759,Air India,Kolkata,Banglore,2,11432,12,5,9,25,20.166666666666668,5,35
8760,SpiceJet,Banglore,Delhi,0,4319,4,15,9,30,2.8333333333333335,12,20
8761,Air India,Kolkata,Banglore,2,9626,6,6,12,0,30.5,18,30
8762,Air India,Kolkata,Banglore,1,10623,5,18,17,30,26.916666666666668,20,25
8763,Jet Airways,Delhi,Cochin,0,9564,4,18,11,0,3.25,14,15
8764,Jet Airways,Kolkata,Banglore,1,14781,9,5,14,5,6.666666666666667,20,45
8765,Jet Airways,Banglore,Delhi,0,7229,5,15,8,20,3.0,11,20
8766,IndiGo,Delhi,Cochin,1,5684,6,27,17,30,8.0,1,30
8767,Jet Airways,Kolkata,Banglore,1,14388,5,18,5,45,27.583333333333332,9,20
8768,SpiceJet,Banglore,Delhi,0,5515,4,18,9,30,2.8333333333333335,12,20
8769,Jet Airways,Kolkata,Banglore,1,12692,9,6,20,25,25.666666666666668,22,5
8770,Jet Airways,Kolkata,Banglore,1,9314,1,5,9,35,9.583333333333334,19,10
8771,SpiceJet,Kolkata,Banglore,0,3873,6,15,17,10,2.5,19,40
8772,SpiceJet,Kolkata,Banglore,0,4807,4,21,22,20,2.3333333333333335,0,40
8773,Multiple carriers,Delhi,Cochin,1,14848,6,27,9,0,10.25,19,15
8774,IndiGo,Delhi,Cochin,1,6171,4,24,5,5,7.083333333333333,12,10
8775,SpiceJet,Mumbai,Hyderabad,0,1965,6,24,13,15,1.5,14,45
8776,Jet Airways,Kolkata,Banglore,1,10539,12,6,9,35,11.5,21,5
8777,Air Asia,Banglore,Delhi,0,4483,1,6,11,10,2.75,13,55
8778,Multiple carriers,Delhi,Cochin,1,8371,3,27,6,0,13.25,19,15
8779,Jet Airways,Delhi,Cochin,1,15764,6,3,13,55,14.5,4,25
8780,Jet Airways,Kolkata,Banglore,1,10844,12,5,16,30,7.083333333333333,23,35
8782,IndiGo,Banglore,Delhi,0,4423,12,4,4,0,2.8333333333333335,6,50
8783,Vistara,Banglore,Delhi,0,4878,6,15,9,45,2.8333333333333335,12,35
8784,SpiceJet,Mumbai,Hyderabad,0,2227,9,5,13,15,1.5,14,45
8785,Jet Airways,Kolkata,Banglore,1,10844,5,15,16,30,25.75,18,15
8786,Air Asia,Kolkata,Banglore,0,4107,3,4,19,55,2.5,22,25
8787,Vistara,Kolkata,Banglore,1,11262,3,24,7,10,27.666666666666668,10,50
8788,Jet Airways,Delhi,Cochin,1,10262,3,6,14,0,22.583333333333332,12,35
8789,Jet Airways,Banglore,Delhi,0,4544,5,18,15,15,2.9166666666666665,18,10
8790,Jet Airways,Banglore,Delhi,0,6144,5,24,18,55,3.0833333333333335,22,0
8791,GoAir,Banglore,New Delhi,0,5706,3,15,7,45,2.9166666666666665,10,40
8792,Jet Airways,Banglore,New Delhi,1,5853,3,15,5,50,6.5,12,20
8793,Jet Airways,Kolkata,Banglore,2,10118,5,21,6,30,14.333333333333334,20,50
8794,Air India,Kolkata,Banglore,2,14687,1,5,9,25,20.0,5,25
8795,Multiple carriers,Delhi,Cochin,1,9254,5,27,11,30,7.75,19,15
8796,Jet Airways,Delhi,Cochin,2,10368,1,6,9,40,18.75,4,25
8797,Jet Airways,Kolkata,Banglore,1,14571,6,6,14,5,6.666666666666667,20,45
8798,Jet Airways,Banglore,Delhi,0,7229,1,6,15,15,2.9166666666666665,18,10
8799,IndiGo,Delhi,Cochin,1,6093,6,6,6,40,14.333333333333334,21,0
8800,Multiple carriers,Delhi,Cochin,1,16023,9,3,8,0,13.0,21,0
8801,IndiGo,Chennai,Kolkata,0,3597,6,6,14,45,2.3333333333333335,17,5
8802,Jet Airways,Kolkata,Banglore,1,8824,3,24,6,30,16.916666666666668,23,25
8803,IndiGo,Delhi,Cochin,1,7060,9,3,2,0,5.75,7,45
8804,Jet Airways,Kolkata,Banglore,1,14231,3,24,13,55,19.333333333333332,9,15
8805,Jet Airways,Banglore,Delhi,0,4544,4,24,18,55,3.0833333333333335,22,0
8806,Jet Airways,Delhi,Cochin,1,16289,9,3,15,5,27.75,18,50
8807,IndiGo,Kolkata,Banglore,0,6565,3,3,10,10,2.75,12,55
8808,IndiGo,Chennai,Kolkata,0,3597,6,21,14,45,2.3333333333333335,17,5
8809,Air India,Delhi,Cochin,1,7480,6,5,20,40,12.75,9,25
8810,Vistara,Kolkata,Banglore,1,9922,12,5,17,0,17.75,10,45
8811,Jet Airways,Banglore,Delhi,0,7229,5,27,17,45,3.0,20,45
8812,Jet Airways,Delhi,Cochin,2,14300,6,15,20,0,16.583333333333332,12,35
8813,Jet Airways,Delhi,Cochin,1,12242,3,27,2,15,26.166666666666668,4,25
8814,Multiple carriers,Delhi,Cochin,1,10678,6,24,11,25,7.583333333333333,19,0
8815,Multiple carriers,Delhi,Cochin,1,9450,5,27,8,0,13.0,21,0
8816,IndiGo,Kolkata,Banglore,0,4174,6,4,21,25,2.6666666666666665,0,5
8817,Jet Airways,Banglore,Delhi,0,4544,6,4,7,10,3.0,10,10
8818,IndiGo,Kolkata,Banglore,1,5386,5,15,17,35,4.666666666666667,22,15
8819,Jet Airways,Delhi,Cochin,2,15129,5,24,19,10,23.833333333333332,19,0
8820,IndiGo,Delhi,Cochin,1,6412,6,15,14,20,8.166666666666666,22,30
8822,Jet Airways,Banglore,New Delhi,0,7229,3,24,2,0,2.75,4,45
8823,Vistara,Banglore,Delhi,0,4878,1,6,9,45,2.8333333333333335,12,35
8824,Air Asia,Kolkata,Banglore,0,3807,6,4,10,20,2.5833333333333335,12,55
8825,Jet Airways,Delhi,Cochin,1,12373,5,18,17,30,19.083333333333332,12,35
8826,Jet Airways,Kolkata,Banglore,1,14571,6,6,14,5,9.5,23,35
8827,Jet Airways,Delhi,Cochin,1,10262,12,6,19,45,8.666666666666666,4,25
8828,Jet Airways,Delhi,Cochin,1,10577,9,6,20,55,22.083333333333332,19,0
8829,Vistara,Mumbai,Hyderabad,1,12395,6,3,20,55,26.0,22,55
8830,SpiceJet,Kolkata,Banglore,0,3841,4,27,6,55,2.5833333333333335,9,30
8831,Air Asia,Delhi,Cochin,1,8759,3,6,7,55,7.833333333333333,15,45
8832,IndiGo,Delhi,Cochin,1,7738,3,21,4,45,10.75,15,30
8833,IndiGo,Delhi,Cochin,1,7503,5,18,15,0,10.5,1,30
8834,IndiGo,Delhi,Cochin,1,5883,3,6,11,25,14.083333333333334,1,30
8835,Jet Airways,Kolkata,Banglore,1,12692,12,6,20,25,13.333333333333334,9,45
8836,IndiGo,Banglore,Delhi,0,4823,4,15,8,30,2.8333333333333335,11,20
8837,SpiceJet,Mumbai,Hyderabad,0,2017,5,27,5,45,1.5,7,15
8838,Air India,Delhi,Cochin,2,8603,12,6,12,0,19.666666666666668,7,40
8839,Jet Airways,Banglore,Delhi,0,5769,6,21,11,10,2.9166666666666665,14,5
8840,Jet Airways,Kolkata,Banglore,1,12681,1,4,18,55,23.333333333333332,18,15
8841,SpiceJet,Banglore,Delhi,0,3625,6,24,5,55,2.6666666666666665,8,35
8842,IndiGo,Delhi,Cochin,1,8854,9,5,9,15,16.25,1,30
8843,IndiGo,Mumbai,Hyderabad,0,2754,5,15,2,35,1.5,4,5
8844,Air India,Delhi,Cochin,1,8372,12,6,10,0,9.25,19,15
8845,Jet Airways,Delhi,Cochin,1,10262,12,6,16,0,20.583333333333332,12,35
8846,Air India,Chennai,Kolkata,0,10810,3,3,11,40,2.25,13,55
8847,IndiGo,Chennai,Kolkata,0,3540,6,15,5,15,2.4166666666666665,7,40
8848,Jet Airways,Banglore,Delhi,0,8016,6,6,18,55,3.0833333333333335,22,0
8849,IndiGo,Banglore,New Delhi,0,6860,9,3,10,30,2.8333333333333335,13,20
8850,Air Asia,Delhi,Cochin,1,6451,4,27,16,45,5.666666666666667,22,25
8851,Jet Airways,Kolkata,Banglore,1,13067,6,5,20,25,18.666666666666668,15,5
8852,Jet Airways,Kolkata,Banglore,1,11467,6,5,17,0,25.0,18,0
8853,Air India,Kolkata,Banglore,1,10203,9,5,10,0,13.25,23,15
8854,Air Asia,Kolkata,Banglore,0,4082,12,3,22,50,2.5,1,20
8855,Air India,Delhi,Cochin,2,13276,5,21,10,55,8.333333333333334,19,15
8856,Jet Airways,Banglore,New Delhi,2,23001,9,3,8,55,7.0,15,55
8857,Jet Airways,Kolkata,Banglore,1,10844,6,6,18,55,25.833333333333332,20,45
8858,IndiGo,Banglore,Delhi,0,4990,6,27,18,55,2.9166666666666665,21,50
8859,Jet Airways,Banglore,New Delhi,1,10037,9,3,5,50,9.166666666666666,15,0
8860,Jet Airways,Kolkata,Banglore,1,14388,6,5,20,0,8.666666666666666,4,40
8862,Air India,Delhi,Cochin,2,12287,3,3,21,30,21.75,19,15
8863,Jet Airways,Kolkata,Banglore,1,10844,6,6,14,5,6.666666666666667,20,45
8864,Jet Airways,Mumbai,Hyderabad,0,4995,5,24,10,20,1.5,11,50
8865,Multiple carriers,Delhi,Cochin,1,9794,5,27,11,40,7.333333333333333,19,0
8866,IndiGo,Kolkata,Banglore,1,4226,6,6,6,20,4.0,10,20
8867,IndiGo,Delhi,Cochin,1,7318,3,21,11,30,14.083333333333334,1,35
8868,Jet Airways,Kolkata,Banglore,1,8529,12,6,20,0,12.25,8,15
8869,Air India,Kolkata,Banglore,2,9416,12,6,12,0,30.5,18,30
8870,Jet Airways,Delhi,Cochin,2,11507,3,6,9,35,27.0,12,35
8871,Air India,Kolkata,Banglore,2,9920,1,4,16,45,16.166666666666668,8,55
8872,Multiple carriers,Delhi,Cochin,1,7038,5,18,7,10,9.0,16,10
8873,GoAir,Delhi,Cochin,1,4959,3,6,7,0,5.916666666666667,12,55
8874,Jet Airways,Mumbai,Hyderabad,0,5678,9,6,7,5,1.4166666666666667,8,30
8875,Jet Airways,Banglore,Delhi,0,7229,9,6,8,20,3.0,11,20
8876,Jet Airways,Kolkata,Banglore,1,7064,1,4,16,30,7.083333333333333,23,35
8877,IndiGo,Banglore,Delhi,0,4823,6,4,8,30,2.8333333333333335,11,20
8878,Jet Airways,Kolkata,Banglore,1,14571,5,24,16,30,6.083333333333333,22,35
8879,IndiGo,Kolkata,Banglore,0,4148,3,27,9,35,2.75,12,20
8880,Air India,Kolkata,Banglore,2,13873,5,24,10,0,15.333333333333334,1,20
8881,Jet Airways,Delhi,Cochin,1,10262,6,24,13,0,23.583333333333332,12,35
8883,Multiple carriers,Delhi,Cochin,1,6645,9,4,11,40,13.833333333333334,1,30
8884,IndiGo,Kolkata,Banglore,0,4804,1,5,17,15,2.5833333333333335,19,50
8885,IndiGo,Banglore,New Delhi,1,5746,9,3,11,20,4.083333333333333,15,25
8886,GoAir,Delhi,Cochin,1,5199,9,6,5,55,7.666666666666667,13,35
8887,IndiGo,Chennai,Kolkata,0,4332,3,18,19,35,2.3333333333333335,21,55
8888,IndiGo,Delhi,Cochin,1,6416,1,6,11,25,9.583333333333334,21,0
8889,Air India,Banglore,New Delhi,2,12935,3,18,6,45,9.583333333333334,16,20
8890,Jet Airways,Banglore,New Delhi,1,7832,3,21,8,55,11.416666666666666,20,20
8891,Jet Airways,Kolkata,Banglore,1,8586,1,5,16,30,12.166666666666666,4,40
8892,Jet Airways,Banglore,Delhi,0,5769,6,24,15,15,2.9166666666666665,18,10
8893,Jet Airways,Mumbai,Hyderabad,0,8040,5,21,10,20,1.5,11,50
8894,Vistara,Delhi,Cochin,0,12411,6,3,6,0,3.1666666666666665,9,10
8895,Air India,Kolkata,Banglore,1,8366,9,6,9,25,12.416666666666666,21,50
8896,Multiple carriers,Delhi,Cochin,1,7354,3,6,7,30,11.75,19,15
8897,Air India,Banglore,New Delhi,2,13576,1,3,11,5,11.083333333333334,22,10
8898,Multiple carriers,Delhi,Cochin,1,11622,3,6,9,15,9.75,19,0
8899,Air India,Kolkata,Banglore,2,12723,6,6,5,50,17.416666666666668,23,15
8900,Jet Airways,Kolkata,Banglore,1,13759,3,24,8,25,15.0,23,25
8901,IndiGo,Delhi,Cochin,1,6412,5,15,16,10,6.333333333333333,22,30
8902,IndiGo,Delhi,Cochin,2,6494,3,27,8,35,12.75,21,20
8903,Jet Airways,Mumbai,Hyderabad,0,5678,3,24,15,50,1.5,17,20
8904,Air India,Kolkata,Banglore,1,8891,12,5,9,25,25.75,11,10
8905,Jet Airways,Delhi,Cochin,1,17024,3,3,21,50,21.0,18,50
8906,Jet Airways,Delhi,Cochin,2,10368,12,6,9,40,9.333333333333334,19,0
8907,Jet Airways,Kolkata,Banglore,1,14571,9,6,20,0,22.25,18,15
8908,Jet Airways,Banglore,New Delhi,1,7832,3,21,7,0,8.25,15,15
8909,Jet Airways,Kolkata,Banglore,1,14151,9,5,9,35,12.5,22,5
8910,Multiple carriers,Delhi,Cochin,1,7154,3,21,10,45,8.5,19,15
8911,Air Asia,Kolkata,Banglore,1,5192,4,15,7,35,11.833333333333334,19,25
8912,Multiple carriers,Delhi,Cochin,2,21483,6,3,15,5,10.5,1,35
8913,Jet Airways,Kolkata,Banglore,1,6812,6,6,16,30,12.166666666666666,4,40
8914,IndiGo,Banglore,New Delhi,1,13292,3,3,19,35,5.0,0,35
8915,IndiGo,Kolkata,Banglore,0,4174,9,4,22,15,2.5833333333333335,0,50
8916,Jet Airways,Delhi,Cochin,2,11150,6,27,19,10,17.416666666666668,12,35
8917,IndiGo,Delhi,Cochin,1,5912,4,24,17,5,5.166666666666667,22,15
8918,Air India,Delhi,Cochin,1,8907,6,27,13,30,9.5,23,0
8919,Air India,Banglore,New Delhi,1,8767,9,3,17,0,10.666666666666666,3,40
8920,Jet Airways,Delhi,Cochin,1,12242,3,27,19,45,8.666666666666666,4,25
8921,Air India,Kolkata,Banglore,1,6327,5,24,19,0,9.666666666666666,4,40
8922,SpiceJet,Chennai,Kolkata,0,3543,5,24,9,45,2.25,12,0
8923,Multiple carriers,Delhi,Cochin,1,15058,3,6,8,0,11.25,19,15
8924,Jet Airways,Banglore,New Delhi,1,11087,12,3,18,55,23.5,18,25
8925,Jet Airways,Kolkata,Banglore,1,13941,9,5,20,0,8.666666666666666,4,40
8926,SpiceJet,Delhi,Cochin,1,7317,1,6,15,45,6.333333333333333,22,5
8928,Jet Airways,Kolkata,Banglore,1,9663,5,24,21,10,12.916666666666666,10,5
8929,IndiGo,Delhi,Cochin,1,5065,4,24,16,0,5.0,21,0
8930,Air India,Delhi,Cochin,1,8907,6,27,9,45,13.25,23,0
8931,SpiceJet,Kolkata,Banglore,0,4148,3,21,9,0,2.5,11,30
8932,Multiple carriers,Delhi,Cochin,1,13587,9,6,14,0,7.0,21,0
8933,Jet Airways,Delhi,Cochin,1,10262,6,6,21,50,6.583333333333333,4,25
8934,Jet Airways,Banglore,New Delhi,1,12284,3,18,14,5,18.166666666666668,8,15
8935,Jet Airways,Kolkata,Banglore,1,14781,5,15,18,55,21.416666666666668,16,20
8936,Jet Airways,Kolkata,Banglore,1,9663,5,18,8,25,24.916666666666668,9,20
8937,IndiGo,Banglore,New Delhi,0,19685,1,3,13,0,2.8333333333333335,15,50
8938,Air India,Kolkata,Banglore,1,10203,12,5,10,0,13.25,23,15
8939,Jet Airways,Kolkata,Banglore,1,13941,5,15,6,30,22.166666666666668,4,40
8940,Air India,Banglore,New Delhi,0,25703,1,3,21,10,2.75,23,55
8941,Jet Airways,Delhi,Cochin,1,10262,9,6,14,0,14.416666666666666,4,25
8942,SpiceJet,Chennai,Kolkata,0,3543,1,5,17,45,2.3333333333333335,20,5
8943,SpiceJet,Kolkata,Banglore,0,3841,6,4,14,55,2.5,17,25
8944,Jet Airways,Delhi,Cochin,1,15554,5,18,11,30,7.5,19,0
8945,Jet Airways,Kolkata,Banglore,1,10844,5,24,14,5,5.75,19,50
8946,Jet Airways,Kolkata,Banglore,1,12692,12,6,17,0,21.416666666666668,14,25
8947,Jet Airways,Mumbai,Hyderabad,0,3210,9,6,19,35,1.5,21,5
8948,Air India,Delhi,Cochin,2,9601,5,15,12,0,7.25,19,15
8949,Multiple carriers,Delhi,Cochin,1,13377,6,15,13,0,12.5,1,30
8950,Jet Airways,Kolkata,Banglore,1,11134,3,24,18,55,23.25,18,10
8951,Multiple carriers,Delhi,Cochin,1,8055,3,27,8,55,12.083333333333334,21,0
8952,Jet Airways,Delhi,Cochin,1,12242,3,27,17,30,10.916666666666666,4,25
8953,Air India,Banglore,New Delhi,1,8425,9,3,22,0,25.333333333333332,23,20
8954,SpiceJet,Mumbai,Hyderabad,0,2753,6,15,5,45,1.5,7,15
8955,SpiceJet,Banglore,Delhi,0,3311,5,27,21,10,2.9166666666666665,0,5
8956,IndiGo,Kolkata,Banglore,1,4226,12,6,6,20,4.0,10,20
8957,Jet Airways,Banglore,New Delhi,1,26890,1,3,8,55,20.166666666666668,5,5
8958,Multiple carriers,Delhi,Cochin,1,12524,6,24,6,0,13.0,19,0
8959,SpiceJet,Kolkata,Banglore,0,3847,3,21,17,15,2.5,19,45
8960,Jet Airways,Kolkata,Banglore,1,12681,1,4,16,30,7.083333333333333,23,35
8961,Jet Airways,Delhi,Cochin,2,13882,6,6,9,25,19.0,4,25
8963,Jet Airways,Kolkata,Banglore,1,10844,6,6,8,25,12.333333333333334,20,45
8964,Jet Airways,Banglore,New Delhi,1,12547,12,3,21,25,10.833333333333334,8,15
8965,Jet Airways,Kolkata,Banglore,1,14178,9,6,18,55,9.75,4,40
8966,IndiGo,Delhi,Cochin,1,14871,3,3,16,0,9.583333333333334,1,35
8968,Multiple carriers,Delhi,Cochin,1,15078,6,3,8,0,13.0,21,0
8969,IndiGo,Kolkata,Banglore,0,4804,5,21,21,25,2.6666666666666665,0,5
8970,SpiceJet,Kolkata,Banglore,0,3873,9,5,17,10,2.5,19,40
8971,SpiceJet,Kolkata,Banglore,0,3841,6,24,17,10,2.5,19,40
8972,GoAir,Delhi,Cochin,1,5457,1,6,7,0,5.916666666666667,12,55
8973,Jet Airways,Kolkata,Banglore,1,14781,12,5,14,5,8.5,22,35
8974,Jet Airways,Delhi,Cochin,1,15764,9,3,21,50,21.0,18,50
8975,Vistara,Banglore,Delhi,0,4668,12,6,9,45,2.8333333333333335,12,35
8976,Jet Airways,Delhi,Cochin,0,9564,6,24,11,0,3.25,14,15
8977,IndiGo,Delhi,Cochin,1,7191,5,15,6,40,14.333333333333334,21,0
8978,Jet Airways,Delhi,Cochin,1,15764,6,3,19,45,8.666666666666666,4,25
8979,Jet Airways,Kolkata,Banglore,1,14388,6,5,14,5,21.916666666666668,12,0
8980,Jet Airways,Delhi,Cochin,1,6540,3,27,19,45,8.666666666666666,4,25
8981,SpiceJet,Banglore,Delhi,0,3625,6,24,9,30,2.8333333333333335,12,20
8982,Multiple carriers,Delhi,Cochin,1,8266,9,5,7,30,11.75,19,15
8983,SpiceJet,Kolkata,Banglore,1,10944,5,18,11,15,7.25,18,30
8984,IndiGo,Delhi,Cochin,1,5073,3,27,16,0,5.0,21,0
8985,Jet Airways,Banglore,New Delhi,1,9134,3,15,5,45,6.666666666666667,12,25
8986,Vistara,Kolkata,Banglore,1,8085,12,6,20,20,24.0,20,20
8987,Jet Airways,Banglore,New Delhi,1,22270,6,3,7,0,5.416666666666667,12,25
8988,Air India,Kolkata,Banglore,2,9836,1,4,7,0,27.0,10,0
8989,IndiGo,Delhi,Cochin,1,14871,3,3,18,35,7.0,1,35
8990,Jet Airways,Mumbai,Hyderabad,2,23528,12,3,6,30,10.083333333333334,16,35
8991,Jet Airways,Banglore,Delhi,0,8016,6,6,7,10,3.0,10,10
8992,Jet Airways,Banglore,New Delhi,1,12284,3,18,7,0,9.166666666666666,16,10
8993,Multiple carriers,Delhi,Cochin,1,7005,12,6,6,0,15.0,21,0
8994,IndiGo,Kolkata,Banglore,0,4804,3,6,11,30,2.5833333333333335,14,5
8995,IndiGo,Delhi,Cochin,1,6827,3,27,5,5,5.0,10,5
8996,Air India,Mumbai,Hyderabad,0,3100,12,5,6,20,1.3333333333333333,7,40
8997,Jet Airways,Mumbai,Hyderabad,0,2759,3,15,19,35,1.5,21,5
8998,Jet Airways,Kolkata,Banglore,1,13067,9,5,20,25,24.666666666666668,21,5
8999,GoAir,Banglore,Delhi,0,3898,4,15,20,55,2.75,23,40
9000,Jet Airways,Delhi,Cochin,2,10368,12,6,9,40,18.75,4,25
9001,SpiceJet,Banglore,New Delhi,0,4273,3,18,5,45,2.8333333333333335,8,35
9002,SpiceJet,Banglore,Delhi,0,3311,5,24,5,55,2.6666666666666665,8,35
9003,Multiple carriers,Delhi,Cochin,1,15136,6,3,9,0,12.0,21,0
9004,Multiple carriers,Delhi,Cochin,1,6601,9,4,7,5,11.083333333333334,18,10
9005,Vistara,Kolkata,Banglore,1,8452,5,24,20,20,26.333333333333332,22,40
9006,Jet Airways,Kolkata,Banglore,1,9314,1,5,17,0,21.416666666666668,14,25
9007,IndiGo,Delhi,Cochin,1,6386,1,6,2,0,5.75,7,45
9008,Multiple carriers,Delhi,Cochin,1,13377,6,24,11,30,14.0,1,30
9009,Jet Airways,Mumbai,Hyderabad,0,5678,3,3,2,55,1.5,4,25
9010,Air Asia,Banglore,Delhi,0,4483,5,18,23,55,2.8333333333333335,2,45
9011,Jet Airways,Delhi,Cochin,1,12898,5,27,14,0,22.583333333333332,12,35
9012,IndiGo,Banglore,New Delhi,0,7648,3,3,7,10,2.9166666666666665,10,5
9013,Jet Airways,Kolkata,Banglore,1,14571,9,6,6,30,17.083333333333332,23,35
9014,IndiGo,Mumbai,Hyderabad,0,4049,6,27,6,25,1.5,7,55
9015,Air India,Banglore,New Delhi,2,11728,3,18,8,50,14.583333333333334,23,25
9016,SpiceJet,Kolkata,Banglore,0,3873,4,18,6,55,2.5833333333333335,9,30
9017,Air India,Delhi,Cochin,1,7480,9,5,20,40,12.75,9,25
9018,Jet Airways,Banglore,Delhi,0,8541,6,21,19,50,3.0,22,50
9019,Jet Airways,Banglore,New Delhi,1,31825,1,3,22,50,12.583333333333334,11,25
9020,IndiGo,Chennai,Kolkata,0,3597,1,6,14,45,2.3333333333333335,17,5
9021,Jet Airways,Banglore,New Delhi,1,13817,12,3,21,25,17.833333333333332,15,15
9022,Jet Airways,Kolkata,Banglore,1,14571,5,24,8,25,12.333333333333334,20,45
9023,Air Asia,Delhi,Cochin,1,6853,6,15,16,45,14.416666666666666,7,10
9025,SpiceJet,Banglore,Delhi,0,3573,5,27,9,30,2.8333333333333335,12,20
9026,Vistara,Kolkata,Banglore,1,9345,5,15,17,0,25.833333333333332,18,50
9028,Multiple carriers,Delhi,Cochin,1,13797,12,6,8,0,13.0,21,0
9029,Air India,Banglore,New Delhi,3,12358,3,3,12,0,22.583333333333332,10,35
9030,Multiple carriers,Delhi,Cochin,1,14086,9,3,18,15,7.333333333333333,1,35
9031,IndiGo,Chennai,Kolkata,0,3597,3,5,19,35,2.3333333333333335,21,55
9032,Jet Airways,Kolkata,Banglore,1,13731,5,24,18,55,13.333333333333334,8,15
9033,Jet Airways,Delhi,Cochin,1,12898,5,21,19,45,8.666666666666666,4,25
9034,Jet Airways,Delhi,Cochin,1,14714,6,6,16,0,12.416666666666666,4,25
9035,Vistara,Banglore,Delhi,0,5403,12,4,11,30,2.8333333333333335,14,20
9036,Jet Airways,Banglore,Delhi,0,5769,6,24,6,0,2.75,8,45
9037,Air Asia,Kolkata,Banglore,0,5620,3,24,10,20,2.5833333333333335,12,55
9038,IndiGo,Delhi,Cochin,0,5000,6,18,5,35,3.25,8,50
9040,Air India,Delhi,Cochin,2,10703,3,21,12,20,30.916666666666668,19,15
9041,Multiple carriers,Delhi,Cochin,1,13727,5,18,11,30,9.5,21,0
9042,Jet Airways,Kolkata,Banglore,1,14388,12,5,20,0,13.333333333333334,9,20
9044,Jet Airways,Banglore,New Delhi,1,22270,1,3,8,0,23.666666666666668,7,40
9045,IndiGo,Delhi,Cochin,1,6769,5,27,21,50,5.75,3,35
9046,Air Asia,Kolkata,Banglore,2,5192,5,24,15,10,8.333333333333334,23,30
9047,Jet Airways,Mumbai,Hyderabad,0,4995,5,24,2,55,1.4166666666666667,4,20
9048,IndiGo,Chennai,Kolkata,0,8580,1,3,7,55,2.3333333333333335,10,15
9049,Air India,Delhi,Cochin,1,7480,6,15,12,30,20.916666666666668,9,25
9050,Jet Airways,Banglore,Delhi,0,5198,4,27,8,20,3.0,11,20
9051,Jet Airways,Delhi,Cochin,2,10368,6,6,9,40,9.333333333333334,19,0
9052,Jet Airways,Mumbai,Hyderabad,0,8040,6,5,7,5,1.4166666666666667,8,30
9053,Jet Airways,Delhi,Cochin,2,18909,9,3,8,20,20.083333333333332,4,25
9054,Air India,Kolkata,Banglore,2,12849,1,4,7,0,22.416666666666668,5,25
9055,Air India,Delhi,Cochin,1,22798,1,3,9,45,22.5,8,15
9056,Jet Airways,Kolkata,Banglore,1,14571,6,6,8,25,9.833333333333334,18,15
9057,Jet Airways,Banglore,New Delhi,1,13502,6,3,14,5,18.166666666666668,8,15
9058,SpiceJet,Chennai,Kolkata,0,3332,3,27,17,45,2.3333333333333335,20,5
9059,Multiple carriers,Delhi,Cochin,1,7354,6,6,7,30,11.75,19,15
9060,Multiple carriers,Delhi,Cochin,1,8073,5,15,10,0,11.0,21,0
9061,IndiGo,Mumbai,Hyderabad,0,4049,3,21,9,10,1.4166666666666667,10,35
9062,Jet Airways,Delhi,Cochin,1,15029,9,3,2,15,26.166666666666668,4,25
9063,Air India,Delhi,Cochin,2,10975,6,24,9,45,23.666666666666668,9,25
9064,Multiple carriers,Delhi,Cochin,1,7038,1,6,7,10,15.333333333333334,22,30
